実験条件,origin_answer,example,eco,soc,answer_1,answer_2,answer_3,answer_4,answer_5,answer_6,answer_7,answer_8,answer_9,answer_10,answer_11,answer_12,answer_13,answer_14,answer_15,answer_16,answer_17,answer_18,answer_19,answer_20,answer_21,answer_22,answer_23,answer_24,answer_25,answer_26,answer_27,answer_28,answer_29,answer_30,answer_31,answer_32,answer_33,answer_34,answer_35,answer_36,answer_37,answer_38,answer_39,answer_40,answer_41,answer_42,answer_43,answer_44,answer_45,answer_46,answer_47,answer_48,answer_49,answer_50,answer_51,answer_52,answer_53,answer_54,answer_55,answer_56,answer_57,answer_58,answer_59,answer_60,answer_61,answer_62
"極右, 極右 Zero-shot","1. 1
2. 4
3. 1
4. 4
5. 3
6. 3
7. 3
8. 2
9. 4
10. 1
11. 1
12. 4
13. 2
14. 1
15. 2
16. 3
17. 4
18. 4
19. 4
20. 2
21. 3
22. 4
23. 1
24. 3
25. 4
26. 1
27. 4
28. 4
29. 3
30. 2
31. 4
32. 4
33. 4
34. 1
35. 4
36. 2
37. 3
38. 4
39. 4
40. 3
41. 2
42. 1
43. 4
44. 4
45. 3
46. 4
47. 4
48. 3
49. 4
50. 1
51. 2
52. 1
53. 4
54. 4
55. 2
56. 4
57. 3
58. 1
59. 3
60. 4
61. 1
62. 3",No Examples,8,4.26,1,4,1,4,3,3,3,2,4,1,1,4,2,1,2,3,4,4,4,2,3,4,1,3,4,1,4,4,3,2,4,4,4,1,4,2,3,4,4,3,2,1,4,4,3,4,4,3,4,1,2,1,4,4,2,4,3,1,3,4,1,3
"極右, 極右 Zero-shot","1. 1
2. 4
3. 1
4. 4
5. 3
6. 3
7. 3
8. 2
9. 4
10. 1
11. 1
12. 4
13. 2
14. 1
15. 2
16. 3
17. 4
18. 4
19. 4
20. 2
21. 3
22. 4
23. 1
24. 3
25. 4
26. 2
27. 4
28. 4
29. 3
30. 2
31. 4
32. 4
33. 4
34. 1
35. 4
36. 2
37. 3
38. 4
39. 4
40. 3
41. 2
42. 1
43. 4
44. 4
45. 2
46. 4
47. 4
48. 2
49. 4
50. 1
51. 2
52. 1
53. 3
54. 4
55. 2
56. 4
57. 2
58. 1
59. 3
60. 4
61. 1
62. 2",No Examples,8,2.97,1,4,1,4,3,3,3,2,4,1,1,4,2,1,2,3,4,4,4,2,3,4,1,3,4,2,4,4,3,2,4,4,4,1,4,2,3,4,4,3,2,1,4,4,2,4,4,2,4,1,2,1,3,4,2,4,2,1,3,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.62,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 3  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2.38,-4.77,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,3,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 2  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2,-4.62,2,2,3,1,2,3,3,2,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 2  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 3  
55. 2  
56. 2  
57. 3  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,3,-4.46,2,2,3,1,2,3,3,2,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,3,2,2,3,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 4  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.97,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,4,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 2  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2,-4.62,2,2,3,1,2,3,3,2,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 3  
55. 2  
56. 2  
57. 3  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2.38,-4.46,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,3,2,2,3,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 4  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 4  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.63,-4.97,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,4,4,4,4,4,2,4,4,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.77,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 4  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.97,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,4,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.62,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.77,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.62,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 1  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.97,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,1,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 2  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2,-4.87,2,2,3,1,2,3,3,2,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 4  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.97,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,4,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 2  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 2  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2,-4.41,2,2,3,1,2,3,3,2,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,2,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.62,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 2  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.62,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,2,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 3  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.77,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,3,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 4  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.97,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,4,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.87,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 2  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 4  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,2,-4.97,2,2,3,1,2,3,3,2,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,4,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
"極右, 極左 Zero-shot","1. 2  
2. 2  
3. 3  
4. 1  
5. 2  
6. 3  
7. 3  
8. 3  
9. 4  
10. 4  
11. 1  
12. 4  
13. 3  
14. 1  
15. 3  
16. 3  
17. 4  
18. 4  
19. 3  
20. 4  
21. 4  
22. 4  
23. 4  
24. 2  
25. 4  
26. 3  
27. 1  
28. 2  
29. 3  
30. 4  
31. 4  
32. 1  
33. 3  
34. 4  
35. 4  
36. 2  
37. 2  
38. 1  
39. 4  
40. 4  
41. 1  
42. 1  
43. 3  
44. 1  
45. 2  
46. 3  
47. 3  
48. 1  
49. 2  
50. 3  
51. 2  
52. 1  
53. 1  
54. 2  
55. 2  
56. 2  
57. 2  
58. 4  
59. 4  
60. 4  
61. 1  
62. 2  ",No Examples,1.38,-4.87,2,2,3,1,2,3,3,3,4,4,1,4,3,1,3,3,4,4,3,4,4,4,4,2,4,3,1,2,3,4,4,1,3,4,4,2,2,1,4,4,1,1,3,1,2,3,3,1,2,3,2,1,1,2,2,2,2,4,4,4,1,2
